Channel:,Lum, Red, Green, Blue
Means:,0.2817536, 0.5283571, 0.36553603, 1.1851819
Note: Peaks measured from 20% upward
Peaks:,246, 656, 1557, 2611
PeaksLevels:,255, 255, 255, 255
0, 7411692, 4990547, 6674942, 1283815
1, 820194, 3231641, 1555225, 6141483
2, 16722, 33386, 20759, 778490
3, 7773, 8121, 8026, 37802
4, 5686, 4469, 4874, 10332
5, 3719, 2744, 3332, 5692
6, 2458, 2001, 2706, 3914
7, 1678, 1581, 2151, 2936
8, 1319, 1262, 1468, 2442
9, 1191, 1089, 1178, 2092
10, 994, 980, 960, 1804
11, 913, 854, 823, 1508
12, 778, 693, 729, 1208
13, 645, 670, 660, 947
14, 630, 613, 592, 798
15, 533, 558, 530, 647
16, 499, 501, 506, 620
17, 490, 461, 505, 496
18, 427, 443, 452, 455
19, 406, 401, 407, 411
20, 407, 382, 387, 355
21, 348, 333, 368, 357
22, 343, 321, 320, 341
23, 328, 338, 312, 295
24, 286, 285, 272, 304
25, 289, 264, 260, 266
26, 252, 272, 280, 271
27, 231, 264, 246, 271
28, 234, 229, 245, 258
29, 219, 247, 238, 259
30, 218, 228, 196, 243
31, 220, 193, 192, 222
32, 202, 208, 185, 195
33, 190, 208, 182, 214
34, 179, 165, 189, 206
35, 175, 150, 164, 195
36, 157, 149, 180, 188
37, 168, 151, 145, 184
38, 155, 151, 145, 169
39, 176, 125, 146, 169
40, 140, 135, 145, 158
41, 155, 124, 155, 150
42, 159, 125, 136, 143
43, 129, 127, 131, 157
44, 133, 100, 136, 161
45, 151, 115, 121, 150
46, 111, 103, 119, 130
47, 119, 109, 110, 134
48, 134, 75, 119, 125
49, 107, 101, 103, 127
50, 141, 101, 99, 139
51, 113, 86, 119, 135
52, 116, 79, 136, 121
53, 91, 88, 99, 142
54, 108, 73, 81, 135
55, 96, 83, 95, 126
56, 110, 92, 99, 124
57, 99, 69, 107, 129
58, 94, 78, 74, 148
59, 103, 76, 87, 118
60, 108, 84, 81, 121
61, 107, 67, 88, 107
62, 90, 75, 75, 94
63, 90, 67, 81, 100
64, 81, 61, 85, 94
65, 74, 72, 93, 90
66, 86, 73, 83, 103
67, 83, 70, 68, 89
68, 89, 64, 63, 76
69, 90, 72, 78, 76
70, 73, 64, 76, 88
71, 62, 54, 73, 67
72, 76, 64, 69, 69
73, 84, 52, 85, 71
74, 53, 57, 73, 65
75, 71, 56, 66, 45
76, 85, 57, 70, 65
77, 79, 58, 79, 56
78, 66, 62, 71, 50
79, 74, 37, 73, 64
80, 60, 45, 80, 52
81, 65, 37, 71, 52
82, 71, 35, 74, 42
83, 65, 51, 75, 59
84, 69, 38, 69, 61
85, 64, 32, 70, 44
86, 81, 45, 68, 52
87, 74, 35, 57, 51
88, 69, 31, 59, 54
89, 51, 37, 46, 49
90, 61, 34, 42, 48
91, 68, 33, 47, 40
92, 70, 33, 42, 44
93, 70, 35, 44, 37
94, 82, 33, 48, 60
95, 83, 41, 38, 43
96, 89, 39, 37, 42
97, 88, 29, 46, 39
98, 83, 20, 55, 51
99, 79, 27, 40, 49
100, 97, 25, 33, 46
101, 78, 29, 37, 42
102, 87, 27, 37, 42
103, 78, 21, 36, 35
104, 87, 28, 42, 39
105, 81, 17, 39, 40
106, 69, 24, 35, 41
107, 82, 21, 40, 44
108, 81, 22, 33, 54
109, 69, 25, 34, 23
110, 92, 23, 43, 37
111, 58, 17, 39, 26
112, 77, 24, 37, 43
113, 87, 16, 28, 37
114, 70, 25, 17, 36
115, 84, 19, 26, 39
116, 78, 16, 38, 37
117, 83, 18, 19, 27
118, 75, 24, 32, 32
119, 61, 17, 29, 40
120, 75, 15, 33, 36
121, 71, 18, 19, 26
122, 79, 18, 22, 19
123, 62, 11, 17, 28
124, 67, 10, 27, 22
125, 84, 25, 16, 28
126, 73, 19, 21, 39
127, 76, 13, 15, 33
128, 70, 18, 20, 25
129, 71, 20, 21, 27
130, 73, 15, 22, 23
131, 51, 12, 17, 24
132, 81, 25, 21, 24
133, 58, 17, 13, 34
134, 56, 28, 18, 25
135, 45, 21, 10, 30
136, 65, 16, 17, 26
137, 65, 17, 21, 16
138, 47, 16, 12, 15
139, 47, 16, 14, 21
140, 47, 21, 16, 23
141, 56, 17, 14, 19
142, 43, 17, 22, 13
143, 45, 16, 16, 27
144, 54, 23, 11, 32
145, 45, 18, 13, 23
146, 47, 20, 16, 26
147, 40, 12, 15, 20
148, 49, 13, 20, 20
149, 55, 14, 9, 22
150, 44, 12, 10, 21
151, 43, 15, 11, 32
152, 27, 19, 14, 24
153, 24, 14, 18, 21
154, 31, 10, 12, 25
155, 30, 11, 15, 17
156, 28, 19, 19, 22
157, 26, 9, 15, 21
158, 32, 11, 8, 21
159, 38, 13, 15, 19
160, 32, 13, 10, 18
161, 27, 6, 13, 16
162, 28, 9, 13, 15
163, 24, 13, 14, 30
164, 32, 8, 9, 18
165, 27, 7, 12, 22
166, 24, 17, 13, 16
167, 21, 8, 10, 23
168, 25, 11, 13, 23
169, 25, 8, 12, 15
170, 19, 8, 11, 16
171, 22, 15, 10, 21
172, 28, 8, 9, 26
173, 28, 15, 7, 16
174, 22, 8, 12, 18
175, 30, 10, 9, 25
176, 47, 10, 11, 12
177, 63, 8, 11, 20
178, 70, 9, 8, 15
179, 77, 10, 7, 27
180, 89, 11, 12, 9
181, 69, 9, 13, 20
182, 51, 9, 10, 19
183, 49, 12, 11, 17
184, 38, 9, 9, 20
185, 30, 7, 10, 21
186, 35, 11, 13, 13
187, 40, 7, 12, 16
188, 25, 11, 14, 15
189, 14, 13, 12, 21
190, 24, 10, 17, 18
191, 25, 10, 9, 15
192, 22, 13, 11, 19
193, 20, 8, 19, 19
194, 15, 8, 13, 21
195, 13, 4, 22, 20
196, 10, 13, 6, 18
197, 11, 14, 20, 16
198, 15, 9, 9, 15
199, 14, 25, 16, 20
200, 10, 14, 9, 25
201, 11, 15, 9, 12
202, 12, 8, 13, 12
203, 13, 14, 7, 14
204, 15, 6, 17, 22
205, 8, 8, 14, 14
206, 5, 13, 13, 27
207, 6, 8, 23, 8
208, 3, 7, 12, 12
209, 4, 19, 13, 26
210, 1, 15, 17, 13
211, 0, 12, 10, 14
212, 2, 4, 13, 13
213, 0, 8, 9, 19
214, 2, 10, 10, 22
215, 1, 14, 8, 17
216, 3, 8, 7, 19
217, 1, 10, 13, 18
218, 0, 15, 17, 22
219, 1, 11, 11, 20
220, 1, 10, 14, 25
221, 2, 14, 12, 22
222, 2, 15, 12, 21
223, 3, 13, 10, 22
224, 0, 7, 12, 25
225, 1, 6, 14, 20
226, 2, 15, 17, 19
227, 0, 15, 10, 17
228, 0, 14, 17, 12
229, 0, 13, 10, 22
230, 3, 14, 15, 23
231, 1, 11, 12, 20
232, 4, 28, 12, 19
233, 1, 10, 7, 20
234, 2, 5, 12, 16
235, 0, 14, 9, 29
236, 2, 11, 13, 22
237, 2, 12, 14, 27
238, 4, 11, 12, 37
239, 3, 10, 10, 28
240, 2, 16, 9, 20
241, 3, 14, 9, 19
242, 2, 11, 15, 32
243, 7, 17, 9, 29
244, 3, 11, 13, 22
245, 3, 9, 10, 19
246, 1, 6, 9, 39
247, 3, 16, 9, 20
248, 3, 12, 8, 27
249, 4, 13, 7, 24
250, 3, 7, 9, 28
251, 1, 14, 9, 20
252, 5, 11, 13, 20
253, 4, 10, 12, 20
254, 9, 11, 16, 17
255, 246, 656, 1557, 2611
